	d33009	d33018	d33031	d33039	d33120	d33209	d33211	d33369	d33413	d33430	d33451	d33455	d33512	others33013
10135_at	0.342067579	0	0.070005444	0.209929269	0	0	0	0.21186165	0.082108998	0.168095558	0.476265582	0.146027444	0.259546437	1.196269926
10136_at	5.228686754	4.599480405	4.85204617	4.862462465	5.419136973	4.650542404	5.470249522	5.438046372	5.638547087	4.990844748	4.855277187	5.583466319	4.267158295	4.180000089
10137_at	3.306714103	2.268895107	2.517276793	3.293924083	3.276473361	3.394033588	3.423292048	4.534170767	3.547256728	2.913319509	2.060303725	3.050051136	2.75478339	3.37591234
10138_at	0.067324483	0.037139163	0.098980313	0.052814053	0.089547914	0	0	0	0	0	0.145888987	0.17221086	0	0
1014_at	2.607953256	2.657870287	2.021859226	2.541399505	2.332515732	3.165857538	2.569297532	2.695529015	3.005542461	2.96045719	3.398653506	2.164738991	2.668908489	3.036598849
10140_at	0	0	0	0.099188415	0	0	0	0	0	0	0.139545494	0.133300924	0	0
101410538_at	0	0	0	0.139296594	0	0	0	0	0	0	0.194904599	0.096175561	0	0
10142_at	3.848423198	4.683806571	3.955436133	4.158401089	4.667062849	4.807636954	4.804289973	4.768067871	4.958517138	4.505791715	3.792566614	4.696938566	4.197431378	3.521764539
10143_at	0	0.170624837	0	0.124004559	0	0	0	0	0	0	0.329015484	0.085477596	0	0.799133995
10144_at	1.259804878	1.26332343	0.666085446	1.05537153	2.29727916	1.614034908	0.87628196	1.455376175	1.333699324	0.90688503	1.199652896	1.133688084	0.929465327	3.606036897
10146_at	0.148106502	0.122373511	0.111511845	0.17194453	0	0.129732722	0	0	0	0.180338001	0.444919858	0.119128903	0.145595641	0
10147_at	3.639217087	4.25845168	3.326358125	3.537577777	3.346352904	4.051133057	4.122671839	4.317753275	3.846851783	3.888181167	3.605660516	4.104656239	3.988182096	2.809868303
10148_at	4.490951724	2.547693162	5.090902452	4.112647173	1.346490173	2.528614018	2.644937394	2.628649636	3.239652964	2.928904997	5.302286489	2.932296835	4.118160339	5.975104515
1015_at	0	0	0	0	0	0	0	0.46536471	0	0	0.093876787	0.132414572	0	0.256099257
10150_at	0.031628709	0	0.046771169	0.036961044	0	0.05461352	0	0	0.107852247	0	0.199275158	0.190529314	0.231632812	0
10152_at	3.681508919	4.927152348	4.087150417	4.62269983	5.355577318	4.842493249	5.056316861	5.136759089	5.356878445	4.687289853	4.0949255	5.031825981	4.174148429	3.955957903
10153_at	3.983581318	3.937287045	3.92236756	3.258061417	4.352796855	4.155582709	4.287662753	4.653038437	4.357631214	3.811064006	3.527730367	4.773224962	3.261268122	4.835109228
10154_at	2.47979712	2.264615459	2.207518502	2.110904052	1.460525432	1.727342639	2.909578126	2.200936774	2.447901776	1.836799743	2.017975522	1.838705635	2.558403856	3.037371416
10155_at	0.200902008	0.218004826	0.454384633	0.15913955	0	0	0.237631639	0	0.335285264	0.452102189	0.873474234	1.02220191	0.257821311	3.079318884
10156_at	0.370269348	1.666585008	0.586769405	1.162518804	2.380940035	1.197111175	1.865222204	2.068110382	2.09458092	0.501603339	1.114795258	1.184163031	0.614046836	2.090517591
10157_at	1.947794244	3.527326747	2.472968082	2.844757814	3.281259345	2.535223468	3.443166764	3.618631081	3.51789051	3.306452511	1.723317453	3.694401466	2.038312677	3.355698775
10158_at	7.296145232	7.323458513	6.667590196	7.125984391	7.051677207	6.605485116	6.413202308	7.534809283	6.62280736	7.221148121	7.139981474	6.960212291	6.957043207	7.567156186
1016_at	0.054368069	0.785128202	0.296736205	0	0	0.047430721	0.298788029	1.583958996	0.770680651	1.698935635	3.00458158	3.129485096	2.466330498	5.99003835
10160_at	0.029329381	0.047723423	0	0.16378643	0	0.099625156	0	0.068416725	0.05096987	0.10551735	0.185541213	0.177361746	0	0.136358201
10161_at	0	0	0	0	0	0	0	0.214385594	0.083131919	0.170128385	0.226236856	0.112250431	0	0
10162_at	10.97666353	11.86741764	10.81023045	12.49146831	11.68617075	11.76397746	11.2150161	11.23657278	11.3861267	11.40018725	11.23130397	10.81484492	11.24872482	10.94919895
10163_at	2.338073606	3.305400622	2.16163136	2.828076979	3.116008203	2.367751688	2.628259512	2.878180638	2.680137837	1.967653457	2.53653125	2.782747711	2.562527023	1.115633983
10164_at	0	0.284003869	0	0	0	0	0	0	0	0	0.529985486	0.074354481	0.176948492	0
10165_at	0	0	0.226318526	0.1232366	0	0	0.064384832	0.238929262	0.180619866	0	0.17280801	0.313336636	0	0
10166_at	0.053963295	0.087345886	0	0	0	0	0	0.124494142	0	0	0	0.203795634	0.201300555	0
10168_at	0	0	0.47007494	0	0	0	0	0	0	0	0	0	0	0
10169_at	0	0	0	0	0	0	0	0	0	0.067757673	0.724475732	0.355900123	0.106614077	0.81050103
1017_at	0.087706788	0	0	0.102164901	0.171245924	0.149388625	0.104488292	0.799993059	0.525071815	0.761068597	2.514038367	1.606958557	1.509380011	4.566191879
10170_at	0.342733521	0	0	0.393908323	0	0	0	0.561285213	0.435260294	0	0.153154396	0.40081567	0	0.404437007
10171_at	7.871605351	7.697143307	7.578919943	7.299233942	7.339853088	8.092488464	8.155511127	7.740460813	7.89838287	8.140541407	7.38691623	7.988500873	7.329163452	7.396448031
10172_at	0.096726987	0.155178456	0.141545234	0	0.188314765	0.164400688	0.11516661	0.219065459	0.313644502	0	0.158142685	0.351691841	0.749395259	0.739329116
10174_at	0.974025825	0.241488334	0.869502609	0.47591663	0.200567557	0.090252682	0.438898297	0.766921411	1.241101922	0.791471562	2.293846659	1.163658775	1.208771696	2.825069105
10175_at	0	0	0	0	0	0	0	0	0	0	0	0.118686891	0	0
10179_at	0	0	0.085087397	0	0.113929679	0.191898112	0	0.133088022	0	0	0	0.370544175	0.214815079	0
10180_at	3.739277772	3.368117392	3.196646816	2.185194162	4.258959595	4.154567828	4.307145818	3.908523913	3.682224913	4.64104055	3.976640119	4.377078406	3.944047991	5.152072608
10181_at	6.263015691	6.213450427	6.320036056	5.274159514	5.688876632	6.262261383	6.447917687	5.577459189	5.441994165	6.696296633	6.359810877	6.250834068	6.54670739	5.681230339
10184_at	0.158541934	0.289156466	0.040934061	0.094907563	0.159345556	0.047813801	0.065434469	0.126391392	0.139726228	0.067205696	0.090428214	0.281900349	0.204288093	0.553075012
10186_at	0.512069066	1.328747093	0.276365569	0.321266934	0.777332411	0.455046114	2.548644843	1.670431812	0.996229722	1.857506104	3.374713668	2.619480618	2.165911575	5.897549471
10188_at	0.831214129	1.281907498	1.587775708	1.428129031	1.502938563	0.869454184	1.096741362	0.818831091	0.899322421	0.664600169	0.893157064	0.999025594	0.741545768	1.248476875
1019_at	0.298245456	0.322753604	0	0	0.547701681	0	0.544653035	0	0.619316957	0.12997576	0.468487416	0.31474277	0	0.453621527
10190_at	0	0	0.401163208	0	0	0	0.331614772	0	0	0	0.163612185	0.228595197	0.190553136	0
101927245_at	5.190976047	5.851522063	4.951866369	7.00240915	6.213523763	6.882239989	6.417361292	6.091188616	6.356458598	6.571592646	4.532966889	6.517523614	5.695376429	4.930617144
101927262_at	0.281818201	0.190690428	0.401294665	0.324884142	0	0.201879622	0.389810984	1.085614883	0.987035067	0.845622889	1.106534801	1.116334067	0.671988547	1.890324174
101927322_at	0	0	0	0	0	0	0	0	0	0	0	0.13915352	0.321727806	0
101927353_at	0	0.054358838	0.049430282	0	0	0.113199362	0	0.077852621	0.269368265	0	0.055434377	0.177189379	0.064964073	0
101927375_at	0	0	0	0.121272373	0	0	0	0	0	0	1.000783286	0.376494707	0.198036839	0
101927401_at	3.227582835	2.906966271	3.317161283	2.672710924	2.677887456	3.06752224	3.540142934	3.284273176	2.440742069	4.260371113	2.506159254	3.740150662	2.701338126	2.884856038
101927423_at	0.12630369	0	0.183977995	0.280047016	0	0	0	0	0.214378672	0.293205916	0.384828783	0.19621892	0.238451714	0
101927503_at	0.121958235	0.067847405	0.177767298	0.186118486	0	0	0.049960022	0.273327655	0.270160071	0	0.426382062	0.159698607	0.299873846	0.191461399
101927506_at	0.274952822	0.528129225	0.486753278	0.167233778	0.445566786	0.393128001	0.323775517	0.860481676	0.366084711	0.887208715	0.233125607	0.308947776	0.16070823	0.195053816
101927509_at	0.207720933	0	0.12708606	0.051387959	0	0	0.052577631	0.19721263	0.076192942	0.054007322	0.142070134	0.167742176	0.165663536	0
101927572_at	2.904358627	0.339790346	0.785122034	0.650389231	0	0	1.649725629	2.982354699	1.094802816	3.3487004	4.015427712	3.170780255	2.448865337	5.013885284
101927581_at	0.239408555	0.915946286	0.619815296	0.276595015	0.44673271	0	1.559165405	1.189378906	0.706761698	0	1.141600046	1.10416643	0	4.762206586
101927789_at	0.531014676	0	0.249729082	0.604948743	0.173521227	0.151388519	0.105908995	0.379196703	0.415647331	0.108735241	0.711185803	0.541490567	0.458995369	1.155221964
101927824_at	0	0	0	0	0	0	0	0	0	0	0.105219894	0.14818045	0.122951064	0
101927844_at	3.747977433	2.896523691	2.719354145	2.375634612	1.739207458	1.439845104	2.568439405	3.479574367	3.117007414	3.176829512	4.208440129	3.589839626	3.036555886	6.131120322
101928093_at	0.262802095	0	0	0	0	0	0	0	0	0	0	0.212984152	0	0
101928095_at	0.096769338	0.105330109	0.048762862	0.31460217	0.355005141	0	0.221908598	2.116283601	0.57134346	2.198029593	3.43470111	1.409845389	2.434658379	6.762865013
101928108_at	0	0.489678894	0	0.366166391	0	0	0.198955948	0.369363621	0	0	0.270399209	0.372647529	0	0
101928120_at	4.851197557	3.97961359	4.670081001	5.387336774	5.310515391	5.364061285	5.343135987	5.23687821	4.513432874	4.46466568	4.887296716	4.605668736	4.612218759	4.382186627
101928147_at	0.399381518	0.60625471	0	0.457757675	0	0	0.252299792	0	0	0.258698285	0.34075377	0.326465107	0.955888493	0
101928208_at	2.329713388	2.432020719	0.735667624	0.335630727	0	0	1.383289138	1.86600362	0.476889769	1.40772794	1.9964269	3.022380297	1.862691256	4.104127778
101928212_at	0.259299479	0.147280851	0.619761349	0.253505205	0.260569583	0.228182596	0.958893196	0.301940537	0.54565845	0.112140271	0.468601623	0.770152981	0	0.397016667
101928268_at	5.423188692	5.207925782	5.503621478	5.182092714	5.682932285	5.022054676	5.905242238	5.511393207	5.861319142	4.838736136	5.216044064	5.375321329	5.155034178	5.516779016
101928343_at	2.979136886	2.740832074	1.963471329	2.251487532	1.418361592	1.846622918	2.530731447	1.866199585	3.356535035	1.392446257	2.834852357	2.84597602	1.334309147	4.194423673
101928422_at	0.07277714	0	0	0.084845823	0	0	0	0	0	0	0.119605142	0.270194425	0	0.80667533
101928436_at	0	0	0.184184472	0.146974849	0	0	0.150265414	0	0.214616801	0	0.205436478	0.101559925	0	0
101928448_at	5.011813962	4.587275572	5.002038077	4.826703273	5.167948536	5.366949811	4.844173376	5.503244224	5.140290487	5.5178077	4.577514128	5.650616975	4.864266812	4.256057715
101928527_at	0	0	0	0	0	0	0	0.330213815	0	0	0	0.119818529	0	0
101928548_at	0.60415229	0.36053102	0	0	0	0	0	0.495642329	0.382450596	0	0.366950712	0	0	0.877154638
101928592_at	5.872912164	5.825824025	6.179759109	5.763531852	5.826724783	6.816203466	7.181498385	6.682093282	6.709808467	6.724697247	6.132460824	6.514848809	6.095202814	7.142695511
101928601_at	0.116309199	0	0	0	0	0	0	0	0	0.048887085	0	0.031793377	0	0
101928603_at	3.113243244	0.68828515	3.66159183	2.096970303	3.210579722	2.472146192	3.028241894	2.752380048	3.38937164	3.213505566	4.748645979	4.104299304	3.345807542	8.054639957
101928635_at	0.249901621	0.247877085	0.170921683	0.253731689	0.15066396	0.108311783	0.162577499	0.983193126	0.263560019	0.689700603	1.885175678	1.354625669	1.11331028	3.644612122
101928638_at	0.306688312	0	0	0.353111824	0	0	0.360477202	0.641652306	0	0	0.481004667	0	0	2.147230616
101928722_at	1.985370685	1.045384866	1.525032568	1.578242354	1.416395034	1.174065697	2.481503996	2.819631567	2.40531595	2.269868215	2.80106753	2.105926837	1.991968955	3.849398842
101928764_at	0.134491659	0.037968771	0.28436082	0.319439766	0.046481316	0.117738679	0.108434972	0	0.227841954	0.214673596	0.284089199	0.224718774	0.089466137	0.210633375
101928841_at	0.078010288	0.032449116	0.220567322	0.19706044	0.614151788	0	0.764784837	0.178090725	0.79048237	0.349035245	0.301068257	0.413353436	0.113509142	0.264391386
101928879_at	0.200841077	0	0	0	0.201844527	0	0.237560457	0	0.177306691	0.126944	0.169629861	0.440180805	0.197495668	0.783198306
101928991_at	0.171012486	0	0	0.102549575	0	0	0	0.103528992	0	0.107681234	0.451996023	0.536941765	0.168135437	0.814981501
101929141_at	0.649719757	0	0	0	0	0	0	0	0	0.189183368	0.251049581	0.240214505	0.291002198	0.631463868
101929322_at	3.251309391	3.900041999	3.472570583	3.763815934	3.796352601	3.478898593	3.809396907	3.874876762	3.73698882	3.717315805	3.708502334	3.746304638	3.64234026	3.451892441
101929355_at	4.039927755	4.055023979	3.83822032	4.276765057	4.722752269	4.09715511	4.564459795	4.265499998	4.487605259	4.07661613	3.83363966	4.548735794	3.415968302	4.303300574
101929372_at	6.574440468	6.22631205	6.343329874	6.070063164	5.191493593	5.572482172	6.032272912	5.970704383	5.812158113	6.066689979	6.428116146	6.291664056	5.647779731	7.006452314
101929400_at	0.115963326	0	0	0.069008427	0	0	0	0.759347969	0.286682797	0.599697874	1.598140073	0.616466467	1.048715364	4.524620215
101929469_at	0.252567766	0	0.191827585	0	0.253807714	0	0	0	0	0	0.213897928	0.10589971	0	0.547673663
101929479_at	5.182939628	5.995750177	4.957980357	5.245710866	5.357477501	5.322011451	4.960718068	5.386181313	4.555834807	5.293758473	5.08112698	4.276996905	4.793076925	3.71584654
101929578_at	0	0.196708287	0	0	0	0	0	0	0	0	0.20041226	0.278660192	0	0
101929599_at	0.110236382	0	0.160973673	0.246017477	0.110804483	0.1867685	0.067057734	0.248254401	0.187814956	0.06887186	0.339495183	0.814471557	0.108343622	0.655247138
101929601_at	0.102372364	0	0.285268722	0.119149902	0	0	0	0	0	0	0.167170383	0.303573124	0	0
101929627_at	0	0	0	0	0	0	0	0	0.179279829	0.128381382	0	0.0842903	0	0
101929692_at	5.065583881	5.756249277	5.026778047	5.580104648	6.039236976	6.021940085	5.144537596	5.036832419	5.603542091	5.440022466	5.184159526	6.278714839	5.064204152	3.896147711
101929726_at	11.14615846	11.68167619	11.23545692	12.18333684	12.27682063	13.20476734	11.63051688	12.1885381	12.1382557	11.77557878	11.14418491	11.66008159	11.45337122	8.886232886
101929796_at	0	0	0.174770237	0	0	0	0	0.140685949	0	0.074979806	0	0.048916234	0	0
101929895_at	2.422454688	2.449778218	1.677838195	1.543276691	1.52553298	1.993470926	2.571893459	1.306348451	2.095067868	2.410254931	1.623645296	4.178883219	2.442564088	0
101929926_at	0	0	0	0	0	0	0	0	0	0	0	0.16211306	0	0
101929937_at	0	0	0	0	0	0	0	0	0	0	0	0.396724802	0	0.970401329
101929950_at	0.873408405	0.861938995	1.449709746	0.663967915	1.878375747	1.110038744	0.997849494	0.837506069	1.856879703	0.49554891	1.07857953	1.297081535	0.725720369	0
101929959_at	0.036964484	0	0.054613547	0	0	0	0.044185624	0	0.064114643	0	0	0.141846752	0	0
101929983_at	0.400473592	0.232225928	0	0	0	0	0	0.589165461	0.247000978	0.33649479	1.876771862	1.562156221	0.703524119	2.94329581
101929989_at	0	0.192929146	0	0	0	0	0	0.869035108	0.205378199	0.147443479	0.663455569	0.430632639	0	0.882391005
10193_at	5.436122553	5.8846925	5.656038829	5.703640583	6.095674055	5.561349971	5.822541553	5.938408334	5.923977966	5.337325064	5.668570939	5.519955189	5.488877298	4.385240369
101930307_at	0.245948799	0.296650541	0.096367423	0.57495182	0	0	0.078180306	0.150407688	0	0.080287051	0.208220641	0.45414661	0.349183526	0
101930434_at	0.313676937	0.483083312	0.624399396	1.095841973	0.792867774	1.428117581	1.295863951	0.364190008	1.044856679	1.482676556	0.857183633	2.591592009	0.308643621	1.119186501
10194_at	0.070289416	0	0.052569306	0	0	0	0	0	0	0.086088843	0.115579655	0.331572121	0	0.311479173
10195_at	0.186740374	0	0	0.313454748	0	0.310956813	0.114767313	0	0	0	0	0.286938363	0	0
10196_at	0	0.143030029	0.066681397	0.05277098	0.089475798	0.077773298	0.106036209	0.29365769	0.290277367	0.108865723	0.145773737	0.325797637	0.392364099	0.386456369
10197_at	0.109012854	0	0.232687478	0.298344935	0	0.095329447	0	0.128032889	0	0.312274226	0.259052223	0.169906058	0.206871087	0.463455691
10198_at	0.057990581	0.223935619	0.043324552	0.163558505	0.11432542	0.050599062	0.102625776	0.421648026	0.404002515	0.234860599	0.496845284	0.72518064	0.264739437	1.254434637
10199_at	0.318094653	0	0.126547471	0	0	0	0	0.196396464	0	0.105612888	0.49785979	0.258706277	0	0
102_at	0.122093011	0.132792922	0.061791463	0.186319717	0	0	0.050016616	0	0	0.0513779	0.198542056	0.219170527	0.157886461	0.191668032
1020_at	0.174354235	0.506633639	0.466682351	0	0.827722839	0.291125242	0.387231741	0.382686365	0.292699746	0	1.323230889	1.087497054	0.589455548	0.696013433
10200_at	0	0.239460613	0	0.175147854	0.288874436	0.253269251	0	0	0	0	0	0.121389314	0.282826673	0
10201_at	4.613252333	3.189458528	3.78713993	4.05151305	3.992939548	4.626008138	4.614929594	4.059068593	3.94671747	4.5387251	4.595935927	4.392456022	4.093005007	5.390128127
10202_at	0.10949899	0.090264743	0.159915249	0.12739382	0.212322028	0	0.130265522	0.128600128	0	0.133712171	0.092028388	0.210332771	0.207763279	0
10203_at	0.06862022	0.05642614	0.100864332	0.040563944	0.068978963	0	0.121100536	0.15729225	0.118088876	0	0.166166546	0.368361195	0	0.160352036
10204_at	4.932503386	4.258440943	4.663407403	4.019991004	4.506758255	4.348569263	3.648733266	4.631596522	4.458620683	4.185870035	4.839108505	4.530525877	4.353727575	5.446739512
10205_at	5.780946411	5.606016178	6.121082987	5.686034347	6.11152481	6.223335236	6.397457131	6.297185802	6.190845175	6.087840477	5.840392765	6.222592793	5.761768675	4.164915724
10206_at	0.980266788	0.803816024	0.635854076	0.570133167	0.873713473	0.324456735	0.348059738	1.215079236	0.816476413	0.880662027	1.026721978	0.867099902	0.68696066	2.607646057
10207_at	0.266021768	0.356797526	0.478849094	0.28549546	0.427075774	0.183399405	0.417900119	0.372572716	0.602354802	0.343190218	0.70001482	0.957916222	0.451182477	0.460370431
10208_at	0.118407426	0.065836123	0.117389492	0.093237575	0	0	0	0	0	0.049790035	0.308204028	0.155106776	0.078620231	0
10209_at	0.300005405	0	0.228738606	0.34553314	0	0	0	0	0	0.191988625	0.254694163	0.243714712	0	0
1021_at	0.282068557	0.196113751	0.130158051	0.103472308	0.237297689	0.122257838	0.278705009	0.345204992	0.415347978	0.375431019	0.375278415	0.426374066	0.432234911	0.515166486
10210_at	6.813257828	7.285791733	7.522265223	7.11643185	8.013545081	7.881339002	7.904068567	8.329616457	8.46668221	8.042440809	6.940008391	8.218253846	7.179827165	7.695751298
10211_at	0.102183032	0.310792696	0.149401407	0.118930801	0.198593266	0	0.121619664	0	0	0.239745879	0.451916374	0.494733302	0.365528333	0.772740183
10212_at	0.162309011	0	0.122352218	0.188287648	0	0.142258778	0	0	0	0.197425711	0	0.191828876	0	0
10213_at	0.123342483	0	0	0	0.442475104	0	0.146603809	0	0.209497464	0	0.200521234	0.36093266	0.433663672	0
10215_at	0	0	0	0.091216244	0	0	0.263538919	0.480764661	0	0.095799409	0.803292382	0.289161029	0	0.343776964
10216_at	5.74766936	5.849863759	6.266787767	5.632481345	6.565550091	7.260065431	7.005288033	6.971276415	6.629476357	6.739895867	5.111307836	7.062135557	5.860188925	6.108847423
10217_at	0.107798669	0.059839803	0.157473777	0.164925137	0.073132994	0.063521102	0.044031408	0.166466812	0.294442162	0.433325618	0.282167839	0.245265328	0.13960051	0.321513694
10218_at	5.778281617	5.881873466	5.778192379	5.642110232	6.292232679	5.886162684	5.868009936	6.195325742	5.945022096	5.616443923	5.716136549	6.138508841	5.36547574	1.969231307
10219_at	6.065696854	5.825975323	7.583546388	7.868296844	6.450815141	5.793247429	8.017983926	7.773884719	7.162951794	5.341415548	8.717113594	6.667253649	7.412357691	6.187966828
1022_at	0	0	0	0	0	0	0	0	0	0	0.213650031	0	0	0
10220_at	0.168984206	0	0.187195809	0.051541458	0.169837708	0.216886354	0.290866394	0.28734207	0.148992165	0.106376536	0.391114604	0.318864164	0	0
10221_at	0.108053423	0.172950421	0	0.125722137	0	0	0.128557811	0.243559227	0.095032958	0.131961311	0.090806265	0.283004509	0.106196782	0.248158324
10223_at	0.146437441	0.120982418	0.110239559	0.087514359	0	0.128261633	0	0.324957623	0.128994807	0.091917385	0.123321049	0.117773207	0.274837398	0.330925762
10224_at	3.232497324	1.825206008	3.50432546	2.192058102	2.550441616	4.257285302	3.503440895	3.682005858	4.422769721	3.064916683	4.371686945	3.31863704	3.863978183	6.12064274
10225_at	2.047249512	3.014390832	1.966620005	3.847127719	3.966759184	2.091736294	2.461762151	2.830835119	2.415815489	2.848172537	2.618933082	1.571289969	2.789265075	2.211655096
10226_at	6.973056752	7.188790835	6.765221537	7.027965854	6.364253413	5.590777691	5.522652617	6.656650122	6.594545827	6.007113607	7.118635155	5.822359086	7.282043582	7.442193526
10227_at	7.925390316	7.975819623	7.451428528	7.302820635	7.560236844	6.918598786	6.708141163	7.071068602	7.245274028	7.227178607	7.411885011	7.255457164	7.316008692	9.030712616
10228_at	5.403255431	6.287672849	5.445343445	5.131384632	6.03399573	6.187224804	5.566102221	5.824833584	5.226343039	5.772785115	5.279736973	5.81131873	5.809557806	4.298581088
102288414_at	0.463483572	0.389806612	0	0.288986479	0	0	0	0	0	0	0.396679461	0.380339942	0	0
10229_at	1.116966909	2.120969532	2.100690861	2.160322858	2.850314877	2.234452837	2.585625635	2.770696136	2.806121427	1.659636693	2.431310092	2.198402326	2.418533482	2.54494721
10231_at	0.049715849	0	0.143055845	0	0	0	0.275101515	0.114911745	0	0.060987926	0.370578278	0.078377792	0	0.225553657
10232_at	3.164557508	2.323481912	2.701750773	1.398519847	2.815995704	2.057463578	3.697711104	2.927900274	3.381552866	2.758369982	3.082677916	2.117147691	1.905147176	4.497410017
10233_at	0.328169722	0.188306788	0	0.583415733	0	0	0.267903645	0.264632744	0.376465658	0.143857175	0.64979996	0.625080628	0	0
10234_at	6.41051257	6.520720826	6.697217232	6.922180275	6.947675916	7.355466338	7.478973	7.133937057	7.419348733	6.933693194	6.200870783	7.463392729	6.522418011	4.308653085
10235_at	1.503926863	0.717499038	1.016910948	1.297901705	0.840868962	0.484905454	0.668465429	1.212930105	1.178272123	0.719043635	1.24453728	2.056152842	1.384154176	2.522976101
10236_at	0.159938721	0.089494752	0.158582924	0.095762248	0	0	0.066029783	0.127517302	0	0.03430682	0.258054152	0.40784846	0.253283696	0.811054367
10237_at	0	0	0	0	0	0	0	0	0	0	0.35627672	0.341411115	0.219937596	0.490202876
10238_at	0.100403514	0.05567123	0.05062576	0.078956472	0.068060037	0.170501622	0.080766738	0.295419891	0	0.199044606	0.357216714	0.252511249	0.249469571	0.158280745
10239_at	0	0.058609441	0.053302572	0	0	0	0	0	0	0	0	0	0.070024026	0
1024_at	0.051849663	0.083962271	0.52123796	0.598461737	0.52753873	0.531921663	0.233160556	0.332959718	0.173956359	0.820594198	0.793774362	0.764886952	0.193788852	2.18027781
10240_at	0.262489228	0	0	0	0	0	0	0	0	0.167199994	0	0	0	0
10241_at	0.527718802	0.670610386	0.441604259	0.95614376	0.312884214	0	0	0.650445812	0	0.199551096	0.342899029	0.291328643	0	0.977416737
10242_at	0.202995918	0	0.104158031	0	0.139159609	0	0	0.162327542	0.526986986	0	0.418510082	0.527143413	0.260456859	0.313916798
10243_at	0	0.064315549	0.114724676	0.046270934	0.078576234	0.068265735	0.180712153	0.17844067	0.370131657	0.185410119	0.246144036	0.23550384	0	0.181886533
10244_at	0.084327148	0	0	0	0	0	0	0	0	0.199453493	0.587656839	0.193802949	0.161230801	0.36796232
10246_at	0.08359363	0	0	0.097396308	0.310217481	0	0.192793729	1.429092287	0.701968684	1.2156309	3.08313444	2.332606814	1.400838392	6.070891028
10247_at	0	0	0	0	0	0	0.240806541	0.441962941	0	0	0.325665165	0.568282172	0	0
10248_at	0	0	0	0.254004007	0	0	0	0.473875361	0	0	0	0.477944637	0	0
10249_at	1.492777041	0.63884642	0.325216436	0.413478186	0.155750482	0.259871164	0.805192095	0.954939354	0.921040456	0.983722505	2.044658301	0.928143055	1.355704374	2.754188488
1025_at	2.535229186	2.401792838	2.246523887	1.657892476	2.479959098	2.51669479	2.791264263	2.956020617	2.880261246	2.684831181	2.083310122	3.364136434	1.756764472	4.849441623
10250_at	5.233882936	4.837397561	5.972272039	5.505316776	6.085765556	5.645488643	5.528233064	7.558290335	6.214091046	5.844118522	7.095288808	5.318569842	7.22348159	5.474747658
10252_at	0	0	0.089150592	0.070666621	0	0	0	0	0	0	0	0.048431691	0.116671904	0.271381625
10253_at	0	0	0	0.142638256	0	0	0	0	0	0	0.289762985	0.145363658	0.120594035	0
10254_at	3.862779561	4.60213236	4.16540048	4.458891399	4.407017169	4.720278741	3.740941113	4.615870471	4.761468651	5.223065269	3.88627191	4.813382515	5.107617792	5.04079177
10256_at	4.241865513	4.821982223	3.752055264	4.760367601	4.367592227	4.298174381	3.879527589	4.607913357	4.564860694	3.964853536	4.330879927	4.254397826	4.568171347	4.286426761
10257_at	0.977528642	2.348919943	0.458971742	2.211209492	2.758670959	1.819739833	2.216159063	1.502475066	1.536295003	1.117445284	1.844141025	1.34661626	1.174022435	4.406429825
1026_at	0.158636825	0.131156271	0.119546922	0.094965616	0.159440902	0	0.188132528	0	0.593403058	0	0.570902725	0.065256685	0	0
10260_at	2.485412643	3.085070663	2.040338896	2.485863673	2.903071163	2.669010343	2.513536787	2.815169898	2.327356703	2.333361908	2.209992113	2.902969923	2.349162395	2.299670482
10261_at	0.666458173	0.310792696	0.72653058	1.022301913	0	0	1.157935071	1.029532811	1.346074711	0.239745879	0	1.036938778	0.899222093	0
10262_at	0.206380751	0	0	0	0	0	0	0	0.344015394	0.130536932	0	0.166645253	0	0
10263_at	0.118322888	0	0	0.13759229	0	0	0	0.265576363	0.20120835	0.144391612	0.19256406	0.094981582	0	0
10265_at	0.078072283	0.125732749	0.114584617	0.257380318	0.152908497	0	0	0.336838354	0	0.09556397	0.354672161	0.235227869	0	0
10266_at	5.295140565	5.773731524	4.059328789	4.972636484	5.372663562	5.508258321	4.929686047	5.411032887	5.416302576	5.484094231	4.860411821	5.24768593	5.255451059	7.002333421
10267_at	0.07793465	0	0	0.333351334	0	0	0	0	0.256262214	0.348726424	0.354102619	0.288021751	0.149302666	0.61900014
10268_at	0.278166577	0.158441166	0.27590017	0	0	0	0	0	0	0	0	0.154290301	0	0
10269_at	0.06438323	0.103983389	0.183566428	0.214489228	0.126661463	0	0	0	0.31003027	0.078891011	0.297170737	0.240840389	0.123863312	0.287207306
1027_at	0.382622414	0	0.124721531	0.278987292	0	0.144994576	0	0.193628303	0.145818656	0.458421083	0.857439768	0.367562091	0.562937943	1.609868869
10270_at	6.647324494	6.427054147	6.928506611	6.310022586	6.311296847	6.540608699	6.633091615	6.881760229	6.746404097	6.428351968	6.063649557	6.837263238	5.943210735	5.619349794
10272_at	3.945195143	4.136778106	4.677367428	3.450502092	3.46765335	2.421021858	4.070213991	3.112550729	4.160671487	3.152559764	3.646365467	2.936822671	2.676943964	5.809572775
102723383_at	0	0	0	0	0	0	0	0	0	0	0.586899475	0.309465727	0	0
102723415_at	0.053818786	0.169267223	0.07929683	0	0.205204197	0	0.064259888	0.443095475	0	0.066000042	0.088818615	0.125368527	0.103884216	0
