	conf.int.low	foldChange.MLE	conf.int.up	conservative.foldChange	Signed.P.Zscore	Signed.Q.Value
TCEAL1	-1.20079539920162	1.30086168246842	3.75248562250506	0	1.08836665358013	2.96502936349372e-05
IRF2	-0.700463982867611	0.850563407767817	2.30152451513644	0	1.08455925841692	2.96502936349372e-05
PRPF4B	-0.750497124501012	0.900596549401214	2.40159079840324	0	1.08453654212257	2.96502936349372e-05
CSAD	-0.750497124501012	0.900596549401214	2.65175650657025	0	1.08388081000294	2.96502936349372e-05
CREB3L3	-2.60172336493685	2.45162394003664	5.30351301314049	0	1.08091546822111	2.96502936349372e-05
CDK20	-1.75115995716903	1.80119309880243	5.1033804466069	0	1.0793276674214	2.96502936349372e-05
RAPGEFL1	-1.65109367390223	2.20145823186964	4.75314845517308	0	1.07859461601314	2.96502936349372e-05
C1QTNF4	-1.55102739063543	2.05135880696944	4.40291646373929	0	1.07701128653696	2.96502936349372e-05
AP3S2	-0.800530266134413	0.950629691034615	2.65175650657025	0	1.07568685363709	2.96502936349372e-05
FAM155A	-1.95129252370263	3.05202163963746	5.45361243804068	0	1.07466084794475	2.96502936349372e-05
GIPC1	-1.20079539920162	1.40092796573523	4.45294960537266	0	1.0716003745027	2.96502936349372e-05
DDX28	-1.60106053226883	2.10139194860284	4.55301588863948	0	1.06925795956012	2.96502936349372e-05
OXA1L	-0.850563407767817	0.950629691034615	2.65175650657025	0	1.06698629084576	2.96502936349372e-05
C2orf69	-1.80119309880243	2.10139194860284	5.00331416334008	0	1.06694981881858	2.96502936349372e-05
RAB44	-1.60106053226883	2.10139194860284	4.50298274700607	0	1.06453683983466	2.96502936349372e-05
ABHD17B	-0.950629691034615	1.05069597430142	3.20212106453766	0	1.06334131177238	2.96502936349372e-05
TYMP	-1.45096110736862	1.45096110736863	5.20344672987368	0	1.06012852673986	2.96502936349372e-05
CHRNB1	-1.30086168246842	1.40092796573523	4.9032478800733	0	1.05872254759471	2.96502936349372e-05
RCL1	-1.00066283266802	1.15076225756822	3.30218734780446	0	1.05835611257576	2.96502936349372e-05
GPRC5B	-1.75115995716903	1.45096110736863	4.00265133067206	0	1.05819556794122	2.96502936349372e-05
TOP1MT	-1.40092796573523	1.45096110736863	4.20278389720566	0	1.05629251189118	2.96502936349372e-05
LHCGR	-0.850563407767817	0.950629691034615	2.90192221473725	0	1.05493276274293	2.96502936349372e-05
LCMT1	-0.900596549401214	1.05069597430142	3.00198849800405	0	1.05029060035343	2.96502936349372e-05
MGST2	-1.20079539920162	1.30086168246842	4.10271761393888	0	1.04599037863601	2.96502936349372e-05
FN3KRP	-1.00066283266802	1.10072911593482	3.40225363107127	0	1.04457681101756	2.96502936349372e-05
EXO5	-1.35089482410183	1.40092796573523	4.65308217190629	0	1.03969380572331	2.96502936349372e-05
ARNTL	-1.15076225756822	1.20079539920162	3.65241933923828	0	1.03457823535282	2.96502936349372e-05
PACRGL	-1.25082854083502	1.20079539920162	3.65241933923828	0	1.03220092324376	2.96502936349372e-05
CTSB	-0.750497124501012	0.800530266134416	2.30152451513644	0	1.03055226665098	2.96502936349372e-05
ZCCHC3	-1.35089482410183	1.30086168246842	3.95261818903866	0	1.02923197390778	2.96502936349372e-05
LAGE3	-0.750497124501012	0.800530266134416	2.40159079840324	0	1.02657569664431	2.96502936349372e-05
TEFM	-1.20079539920162	1.30086168246842	4.15275075557229	0	1.01966891159847	2.96502936349372e-05
LANCL3	-1.40092796573523	1.35089482410183	4.70311531353967	0	1.00942874661733	2.96502936349372e-05
FAM161B	-2.05135880696944	2.10139194860284	5.05334730497349	0	1.00647327936776	2.96502936349372e-05
VEPH1	-1.80119309880243	1.90125938206924	4.95328102170667	0	1.00618787000014	2.96502936349372e-05
EXOC3L4	-1.80119309880243	1.80119309880243	4.75314845517308	0	1.00487675910322	2.96502936349372e-05
IL21R	-0.900596549401214	0.950629691034615	3.05202163963746	0	1.00305606581272	2.96502936349372e-05
CCL4	-0.900596549401214	0.900596549401214	2.90192221473725	0	1.00140936207638	2.96502936349372e-05
CCL4L2	-0.900596549401214	0.900596549401214	2.90192221473725	0	1.00140936207638	2.96502936349372e-05
GPR157	-1.40092796573523	1.25082854083502	4.65308217190629	0	1.0001119064761	2.96502936349372e-05
SERTAD3	-1.20079539920162	1.15076225756822	3.80251876413847	0	0.99685526506426	2.96502936349372e-05
TRIB3	-1.55102739063543	1.45096110736863	4.75314845517308	0	0.996263194213424	2.96502936349372e-05
QPCTL	-1.35089482410183	1.25082854083502	4.60304903027289	0	0.991833343469616	2.96502936349372e-05
PGGT1B	-0.900596549401214	0.900596549401214	2.55169022330344	0	0.98672305480476	2.96502936349372e-05
COPZ1	-0.900596549401214	0.850563407767817	2.55169022330344	0	0.984881584031134	2.96502936349372e-05
SLC13A2	-1.80119309880243	2.05135880696944	4.40291646373929	0	0.983996375771219	2.96502936349372e-05
PCK2	-0.850563407767817	0.800530266134416	2.50165708167004	0	0.983020884234878	2.96502936349372e-05
MLYCD	-1.35089482410183	1.25082854083502	4.25281703883907	0	0.979552478255256	2.96502936349372e-05
C19orf54	-1.35089482410183	1.25082854083502	3.85255190577187	0	0.978070562241532	2.96502936349372e-05
ALKAL2	-1.70112681553563	1.90125938206924	4.25281703883907	0	0.977701459534936	2.96502936349372e-05
PNMA8B	-1.75115995716903	1.90125938206924	4.45294960537266	0	0.977144020100713	2.96502936349372e-05
THOC2	-1.00066283266802	1.00066283266802	3.10205478127086	0	0.976151449891184	2.96502936349372e-05
MRPL16	-0.900596549401214	0.900596549401214	2.60172336493685	0	0.972303290340308	2.96502936349372e-05
EVI2B	-1.75115995716903	1.90125938206924	4.40291646373929	0	0.970582464434907	2.96502936349372e-05
DFFB	-1.45096110736862	1.30086168246842	4.15275075557229	0	0.96672932766409	2.96502936349372e-05
C17orf58	-1.95129252370263	2.45162394003664	4.75314845517308	0	0.962836194419805	2.96502936349372e-05
CHMP2B	-0.900596549401214	0.850563407767817	2.60172336493685	0	0.961708286900847	2.96502936349372e-05
SPTY2D1	-0.850563407767817	0.850563407767817	2.45162394003664	0	0.961625608513863	2.96502936349372e-05
C12orf75	-1.30086168246842	1.15076225756822	4.45294960537266	0	0.958346010237696	2.96502936349372e-05
LDLR	-1.15076225756822	1.05069597430142	3.15208792290426	0	0.955818208152792	2.96502936349372e-05
RRAS2	-1.60106053226883	1.45096110736863	4.75314845517308	0	0.955395906108043	2.96502936349372e-05
MFHAS1	-1.85122624043583	1.60106053226883	4.70311531353967	0	0.951143811631151	2.96502936349372e-05
L2HGDH	-1.40092796573523	1.30086168246842	4.15275075557229	0	0.946867710226571	2.96502936349372e-05
DUSP9	-1.85122624043583	2.00132566533604	4.55301588863948	0	0.944696428101137	2.96502936349372e-05
RNU4-1	-1.80119309880243	1.85122624043583	4.35288332210588	0	0.943702662311958	2.96502936349372e-05
CYP4F8	-1.00066283266802	0.900596549401214	3.10205478127086	0	0.936856444249918	2.96502936349372e-05
HOXB5	-1.50099424900203	1.35089482410183	4.50298274700607	0	0.936716813115611	2.96502936349372e-05
HOXA7	-1.00066283266802	0.900596549401214	2.90192221473725	0	0.934591032633208	2.96502936349372e-05
ID2	-1.05069597430142	0.900596549401214	2.80185593147045	0	0.934308246903018	2.96502936349372e-05
HERC4	-0.950629691034615	0.850563407767817	2.60172336493685	0	0.934202450446262	2.96502936349372e-05
MRPL11	-0.950629691034615	0.850563407767817	2.65175650657025	0	0.9326917106651	2.96502936349372e-05
CPOX	-1.15076225756822	1.05069597430142	3.50231991433806	0	0.932095839967038	2.96502936349372e-05
QPCT	-1.80119309880243	1.60106053226883	4.9032478800733	0	0.927408105843465	2.96502936349372e-05
DYNLRB2	-2.00132566533604	2.25149137350304	4.55301588863948	0	0.924653255463171	2.96502936349372e-05
GYPC	-0.950629691034615	0.850563407767817	2.65175650657025	0	0.923816169584451	2.96502936349372e-05
SNORD10	-1.35089482410183	1.15076225756822	4.05268447230547	0	0.923301995949391	2.96502936349372e-05
ECD	-0.950629691034615	0.850563407767817	2.55169022330344	0	0.920769542962314	2.96502936349372e-05
CSF2RB	-1.20079539920162	1.00066283266802	3.40225363107127	0	0.918725033957614	2.96502936349372e-05
ITGB3	-1.25082854083502	1.10072911593482	3.55235305597146	0	0.91837137328371	2.96502936349372e-05
CTPS1	-1.55102739063543	1.15076225756822	3.65241933923828	0	0.917705595072007	2.96502936349372e-05
PAN2	-1.35089482410183	1.15076225756822	3.55235305597146	0	0.913200648259156	2.96502936349372e-05
ST8SIA2	-1.75115995716903	1.40092796573523	4.75314845517308	0	0.91193767193488	2.96502936349372e-05
YIPF4	-1.00066283266802	0.900596549401214	2.75182278983705	0	0.911764497260965	2.96502936349372e-05
MIR7-1	-1.95129252370263	1.90125938206924	4.45294960537266	0	0.91106784277973	2.96502936349372e-05
ZNF383	-1.85122624043583	1.75115995716903	4.30285018047248	0	0.910320476319204	2.96502936349372e-05
TAF8	-1.15076225756822	0.950629691034615	3.60238619760487	0	0.909075639998907	2.96502936349372e-05
MRPL33	-0.850563407767817	0.750497124501012	2.20145823186964	0	0.907421104641782	2.96502936349372e-05
GGH	-1.00066283266802	0.850563407767817	2.70178964820365	0	0.907268683978364	2.96502936349372e-05
CMC4	-1.10072911593482	0.950629691034615	3.25215420617106	0	0.904902448705314	2.96502936349372e-05
FXYD2	-1.85122624043583	1.70112681553563	4.50298274700607	0	0.903863862100868	2.96502936349372e-05
FXYD6-FXYD2	-1.85122624043583	1.70112681553563	4.50298274700607	0	0.903863862100868	2.96502936349372e-05
GPANK1	-1.30086168246842	1.10072911593482	3.80251876413847	0	0.898718731930171	2.96502936349372e-05
DAND5	-1.30086168246842	1.05069597430142	3.85255190577187	0	0.898564688362196	2.96502936349372e-05
SLC25A2	-1.90125938206923	1.85122624043583	4.30285018047248	0	0.895535987472265	2.96502936349372e-05
MARF1	-0.850563407767817	0.700463982867611	2.20145823186964	0	0.895170641084601	2.96502936349372e-05
SNRPN	-1.75115995716903	1.35089482410183	4.80318159680648	0	0.894718830626294	2.96502936349372e-05
DQX1	-1.95129252370263	1.95129252370263	4.40291646373929	0	0.88880936183006	2.96502936349372e-05
DMAC1	-1.00066283266802	0.800530266134416	2.70178964820365	0	0.886860473396107	2.96502936349372e-05
SLC38A7	-1.80119309880243	1.35089482410183	4.55301588863948	0	0.886754317308209	2.96502936349372e-05
TWNK	-2.05135880696944	1.40092796573523	3.75248562250506	0	0.885821240686581	2.96502936349372e-05
NAP1L3	-1.30086168246842	0.950629691034615	3.05202163963746	0	0.884439492617026	2.96502936349372e-05
MTMR6	-1.15076225756822	0.950629691034615	2.90192221473725	0	0.882595936250162	2.96502936349372e-05
CD5	-2.10139194860284	2.30152451513644	4.9032478800733	0	0.882093653029748	2.96502936349372e-05
EEF1E1	-0.950629691034615	0.750497124501012	2.50165708167004	0	0.880249196131372	2.96502936349372e-05
UGCG	-0.900596549401214	0.750497124501012	2.40159079840324	0	0.880044397501152	2.96502936349372e-05
CHMP5	-1.00066283266802	0.800530266134416	2.45162394003664	0	0.87830792751699	2.96502936349372e-05
RSC1A1	-0.900596549401214	0.750497124501012	2.40159079840324	0	0.878112238432872	2.96502936349372e-05
FADS3	-1.45096110736862	1.05069597430142	4.00265133067206	0	0.878060795477938	2.96502936349372e-05
ISG15	-1.85122624043583	1.40092796573523	4.50298274700607	0	0.873991794288046	2.96502936349372e-05
CENPT	-0.950629691034615	0.800530266134416	2.35155765676984	0	0.871909511292581	2.96502936349372e-05
RUNDC1	-1.70112681553563	1.25082854083502	4.80318159680648	0	0.87055459381897	2.96502936349372e-05
MTRF1	-1.60106053226883	1.10072911593482	5.05334730497349	0	0.867994086468506	2.96502936349372e-05
SIRT5	-1.30086168246842	0.950629691034615	3.50231991433806	0	0.866466606471262	2.96502936349372e-05
GSTK1	-1.40092796573523	1.05069597430142	3.70245248087165	0	0.866430074851882	2.96502936349372e-05
FBXL6	-1.15076225756822	0.850563407767817	3.00198849800405	0	0.86418549886313	2.96502936349372e-05
TARS1	-1.00066283266802	0.800530266134416	2.60172336493685	0	0.861712497069834	2.96502936349372e-05
SMIM12	-1.10072911593482	0.850563407767817	2.90192221473725	0	0.861384607759252	2.96502936349372e-05
OR6Y1	-2.15142509023624	1.80119309880243	4.65308217190629	0	0.861176998365506	2.96502936349372e-05
AKIRIN1	-1.65109367390223	1.25082854083502	3.65241933923828	0	0.860296987359274	2.96502936349372e-05
ZNF746	-0.950629691034615	0.750497124501012	2.45162394003664	0	0.858764129663572	2.96502936349372e-05
MSH6	-1.10072911593482	0.800530266134416	3.20212106453766	0	0.858670523252904	2.96502936349372e-05
PCDHGC5	-1.95129252370263	1.75115995716903	4.15275075557229	0	0.857329504779281	2.96502936349372e-05
ZFHX2	-1.30086168246842	1.00066283266802	3.45228677270465	0	0.855827331388124	2.96502936349372e-05
TMPPE	-2.00132566533604	1.50099424900203	4.45294960537266	0	0.853885591467938	2.96502936349372e-05
PGLYRP1	-1.30086168246842	0.950629691034615	3.35222048943787	0	0.849628254737597	2.96502936349372e-05
BCL9L	-1.00066283266802	0.750497124501012	2.45162394003664	0	0.849522939045363	2.96502936349372e-05
ADPRH	-1.05069597430142	0.800530266134416	2.65175650657025	0	0.849039486713503	2.96502936349372e-05
FAM124B	-2.80185593147045	1.85122624043583	5.1033804466069	0	0.848446392900113	2.96502936349372e-05
POGLUT3	-1.20079539920162	0.900596549401214	3.25215420617106	0	0.84705417631394	2.96502936349372e-05
MYCT1	-0.950629691034615	0.700463982867611	2.20145823186964	0	0.845656360988551	2.96502936349372e-05
TMEM89	-1.95129252370263	1.75115995716903	4.20278389720566	0	0.843244922408477	2.96502936349372e-05
IGBP1	-0.900596549401214	0.700463982867611	2.35155765676984	0	0.842338275769969	2.96502936349372e-05
MRRF	-1.15076225756822	0.850563407767817	3.10205478127086	0	0.839163390764236	2.96502936349372e-05
FAM210A	-1.30086168246842	0.900596549401214	3.20212106453766	0	0.838421576210079	2.96502936349372e-05
MYBPHL	-2.10139194860284	2.00132566533604	4.55301588863948	0	0.838168568233056	2.96502936349372e-05
COA4	-1.70112681553563	1.20079539920162	4.25281703883907	0	0.838106845988217	2.96502936349372e-05
IMP3	-1.00066283266802	0.750497124501012	2.55169022330344	0	0.836951943434864	2.96502936349372e-05
FZD3	-1.45096110736862	1.00066283266802	3.55235305597146	0	0.836392674779897	2.96502936349372e-05
SNORA21	-2.00132566533604	1.55102739063543	4.55301588863948	0	0.83192885982084	2.96502936349372e-05
GIMAP8	-1.20079539920162	0.900596549401214	3.20212106453766	0	0.831640283099027	2.96502936349372e-05
PGPEP1	-1.05069597430142	0.750497124501012	2.75182278983705	0	0.83143904939726	2.96502936349372e-05
PTRH2	-1.10072911593482	0.800530266134416	2.80185593147045	0	0.830810003249774	2.96502936349372e-05
ZBTB39	-1.65109367390223	1.15076225756822	4.25281703883907	0	0.829734996134197	2.96502936349372e-05
C14orf93	-2.00132566533604	1.45096110736863	4.65308217190629	0	0.825091633614934	2.96502936349372e-05
PHLDA1	-2.10139194860284	1.60106053226883	4.60304903027289	0	0.824653677662836	2.96502936349372e-05
NEURL3	-1.10072911593482	0.800530266134416	2.70178964820365	0	0.822381063289803	2.96502936349372e-05
PTGER1	-2.00132566533604	1.65109367390223	4.25281703883907	0	0.822193500020388	2.96502936349372e-05
WDR60	-1.20079539920162	0.850563407767817	2.90192221473725	0	0.819762217993271	2.96502936349372e-05
CERKL	-1.70112681553563	1.05069597430142	4.05268447230547	0	0.818377144623408	2.96502936349372e-05
C1GALT1	-1.25082854083502	0.850563407767817	3.30218734780446	0	0.816198632894339	2.96502936349372e-05
MED19	-1.05069597430142	0.700463982867611	2.60172336493685	0	0.815651124866759	2.96502936349372e-05
ZC3HAV1L	-1.40092796573523	0.950629691034615	3.55235305597146	0	0.81555318863174	2.96502936349372e-05
KCTD15	-2.85188907310385	2.00132566533604	4.85321473843989	0	0.815395906550134	2.96502936349372e-05
MYC	-1.20079539920162	0.800530266134416	2.90192221473725	0	0.815125478263616	2.96502936349372e-05
ALG2	-1.20079539920162	0.850563407767817	2.70178964820365	0	0.814363772105818	2.96502936349372e-05
DYRK2	-1.30086168246842	0.900596549401214	3.25215420617106	0	0.814198489318282	2.96502936349372e-05
ZNF334	-2.10139194860284	1.85122624043583	4.45294960537266	0	0.811201319613219	2.96502936349372e-05
CPXM1	-1.55102739063543	1.00066283266802	4.20278389720566	0	0.810893541784425	2.96502936349372e-05
NUDT14	-1.05069597430142	0.700463982867611	2.50165708167004	0	0.810776417751581	2.96502936349372e-05
LAG3	-2.00132566533604	1.55102739063543	4.20278389720566	0	0.808589198865869	2.96502936349372e-05
SNORA46	-2.05135880696944	1.65109367390223	4.35288332210588	0	0.80595117955221	2.96502936349372e-05
TBC1D30	-1.95129252370263	1.55102739063543	4.05268447230547	0	0.805491202619377	2.96502936349372e-05
MKRN2	-1.25082854083502	0.850563407767817	3.10205478127086	0	0.80421413210292	2.96502936349372e-05
ZNF195	-1.20079539920162	0.750497124501012	3.30218734780446	0	0.804007538967519	2.96502936349372e-05
ZNF519	-1.20079539920162	0.750497124501012	3.30218734780446	0	0.804007538967519	2.96502936349372e-05
UBE2O	-1.60106053226883	1.05069597430142	3.80251876413847	0	0.803911939390224	2.96502936349372e-05
AK7	-2.15142509023624	2.00132566533604	4.50298274700607	0	0.803490163788762	2.96502936349372e-05
SEC22B	-0.900596549401214	0.65043084123421	2.10139194860284	0	0.801278214826409	2.96502936349372e-05
ZBTB5	-1.45096110736862	0.850563407767817	3.15208792290426	0	0.801210853684502	2.96502936349372e-05
CISD3	-1.80119309880243	1.15076225756822	3.80251876413847	0	0.799572840703596	2.96502936349372e-05
PIGF	-1.40092796573523	0.900596549401214	3.45228677270465	0	0.798660519524423	2.96502936349372e-05
RILP	-2.05135880696944	1.55102739063543	4.45294960537266	0	0.797306934217268	2.96502936349372e-05
GAB1	-1.45096110736862	0.900596549401214	4.20278389720566	0	0.79552434410487	2.96502936349372e-05
LMBRD2	-1.45096110736862	0.950629691034615	3.55235305597146	0	0.794798692769015	2.96502936349372e-05
LRRN3	-2.15142509023624	1.85122624043583	4.30285018047248	0	0.794001749476919	2.96502936349372e-05
DNAJC3	-1.00066283266802	0.700463982867611	2.30152451513644	0	0.793767802517061	2.96502936349372e-05
PCDHGA7	-2.05135880696944	1.60106053226883	4.15275075557229	0	0.793275137755978	2.96502936349372e-05
ARL4D	-2.00132566533604	1.50099424900203	4.05268447230547	0	0.792885335153164	2.96502936349372e-05
